Delivered_On_Time,Delay_Status,Delay_Binary,Customer_rating,Customer_care_calls,Discount_offered,Weight_in_gms,Weight_Discount,HighDiscount_LowRating,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_low,Product_importance_medium
0,Delayed,1,3,4,6,5068,30408,0,1,0,0,0,0,0,1,0
0,Delayed,1,5,4,1,5284,5284,0,0,1,0,0,0,0,0,1
0,Delayed,1,4,5,5,4506,22530,0,0,0,0,1,0,0,1,0
1,On Time,0,2,3,8,5149,41192,0,0,0,1,0,0,0,1,0
0,Delayed,1,5,4,3,4658,13974,0,0,0,0,1,0,0,1,0
0,Delayed,1,4,6,5,4631,23155,0,0,0,0,0,0,0,1,0
0,Delayed,1,3,5,9,5851,52659,0,1,0,0,0,0,1,1,0
0,Delayed,1,4,5,5,5375,26875,0,0,1,0,0,0,1,0,1
0,Delayed,1,3,3,8,5727,45816,0,0,0,0,1,0,1,0,1
0,Delayed,1,4,5,9,4272,38448,0,0,0,1,0,0,1,0,1
1,On Time,0,3,4,5,5920,29600,0,0,0,0,1,0,1,0,1
1,On Time,0,1,5,2,4172,8344,0,0,0,0,0,0,1,0,1
0,Delayed,1,1,4,2,5861,11722,0,1,0,0,0,0,1,0,1
0,Delayed,1,2,3,5,5941,29705,0,0,1,0,0,0,1,1,0
0,Delayed,1,1,6,2,5144,10288,0,0,0,0,1,0,1,1,0
0,Delayed,1,2,4,5,4746,23730,0,0,0,1,0,0,1,1,0
0,Delayed,1,4,2,8,4754,38032,0,0,0,0,1,0,1,1,0
1,On Time,0,1,4,9,5502,49518,0,0,0,0,0,0,1,0,1
1,On Time,0,1,4,7,4690,32830,0,1,0,0,0,0,1,0,1
1,On Time,0,2,3,8,4982,39856,0,0,1,0,0,0,1,0,1
1,On Time,0,5,3,6,5247,31482,0,0,0,0,1,0,1,0,0
0,Delayed,1,2,6,9,1157,10413,0,0,0,1,0,0,1,1,0
1,On Time,0,5,7,2,1826,3652,0,0,0,0,1,0,1,1,0
0,Delayed,1,4,6,1,1570,1570,0,0,0,0,0,0,1,0,1
1,On Time,0,1,7,9,1261,11349,0,1,0,0,0,0,1,0,1
1,On Time,0,4,5,3,1223,3669,0,0,1,0,0,0,1,1,0
0,Delayed,1,3,6,1,1606,1606,0,0,0,0,1,0,1,0,1
1,On Time,0,4,6,4,1662,6648,0,0,0,1,0,0,1,1,0
0,Delayed,1,4,6,4,1451,5804,0,0,0,0,1,0,1,1,0
1,On Time,0,4,6,7,1141,7987,0,0,0,0,0,0,1,0,1
1,On Time,0,1,6,9,1311,11799,0,1,0,0,0,0,1,1,0
1,On Time,0,1,6,10,1904,19040,0,0,1,0,0,0,1,0,1
0,Delayed,1,5,4,7,1225,8575,0,0,0,0,1,0,1,1,0
1,On Time,0,2,7,8,1477,11816,0,0,0,1,0,0,1,0,1
0,Delayed,1,4,5,9,1003,9027,0,0,0,0,1,0,1,1,0
0,Delayed,1,1,6,9,1243,11187,0,0,0,0,0,0,1,1,0
1,On Time,0,1,4,7,1899,13293,0,1,0,0,0,0,1,0,1
0,Delayed,1,1,5,10,4264,42640,0,0,1,0,0,0,1,0,1
0,Delayed,1,5,4,1,5221,5221,0,0,0,0,1,0,1,1,0
1,On Time,0,3,4,4,5613,22452,0,0,0,1,0,0,1,0,1
1,On Time,0,2,4,1,4705,4705,0,0,0,0,1,0,1,1,0
1,On Time,0,3,3,1,5896,5896,0,0,0,0,0,0,1,0,1
1,On Time,0,3,5,7,5462,38234,0,1,0,0,0,0,1,1,0
0,Delayed,1,3,4,3,4176,12528,0,0,1,0,0,0,1,1,0
0,Delayed,1,2,6,1,4314,4314,0,0,0,0,1,0,1,1,0
0,Delayed,1,5,4,9,5057,45513,0,0,0,1,0,0,1,0,1
0,Delayed,1,2,4,5,4994,24970,0,0,0,0,1,0,1,1,0
0,Delayed,1,1,4,6,5861,35166,0,0,0,0,0,0,1,1,0
0,Delayed,1,1,4,2,5406,10812,0,1,0,0,0,0,1,0,1
0,Delayed,1,4,5,10,4880,48800,0,0,1,0,0,0,1,1,0
1,On Time,0,1,3,5,4720,23600,0,0,0,0,1,0,1,1,0
1,On Time,0,4,4,2,5908,11816,0,0,0,1,0,0,1,1,0
0,Delayed,1,1,6,5,5121,25605,0,0,0,0,1,0,1,1,0
1,On Time,0,2,5,8,5650,45200,0,0,0,0,0,0,1,1,0
1,On Time,0,3,5,8,4410,35280,0,1,0,0,0,0,1,0,1
0,Delayed,1,5,3,9,5912,53208,0,0,1,0,0,0,1,0,1
0,Delayed,1,4,5,3,4723,14169,0,0,0,0,1,0,1,0,1
0,Delayed,1,1,4,6,4956,29736,0,0,0,1,0,0,1,0,1
0,Delayed,1,1,5,9,5667,51003,0,0,0,0,1,0,1,0,1
0,Delayed,1,4,4,2,4004,8008,0,0,0,0,0,0,1,0,1
0,Delayed,1,2,3,9,5427,48843,0,1,0,0,0,0,1,1,0
1,On Time,0,3,6,7,5222,36554,0,0,1,0,0,0,1,1,0
1,On Time,0,2,4,9,4102,36918,0,0,0,0,1,0,1,1,0
0,Delayed,1,3,2,5,5050,25250,0,0,0,1,0,0,1,1,0
0,Delayed,1,4,4,4,5236,20944,0,0,0,0,1,0,1,0,1
0,Delayed,1,5,4,1,5054,5054,0,0,0,0,0,0,1,0,1
1,On Time,0,1,3,5,5696,28480,0,1,0,0,0,0,1,0,1
0,Delayed,1,1,3,1,4459,4459,0,0,1,0,0,0,1,0,0
1,On Time,0,3,6,6,1654,9924,0,0,0,0,1,0,1,1,0
0,Delayed,1,5,7,7,1104,7728,0,0,0,1,0,0,1,1,0
1,On Time,0,4,6,1,1539,1539,0,0,0,0,1,0,1,0,1
0,Delayed,1,3,7,10,1548,15480,0,0,0,0,0,0,1,0,1
0,Delayed,1,4,5,1,1327,1327,0,1,0,0,0,0,1,1,0
1,On Time,0,4,6,4,1244,4976,0,0,1,0,0,0,1,0,1
1,On Time,0,3,6,8,1754,14032,0,0,0,0,1,0,1,1,0
0,Delayed,1,3,6,2,1694,3388,0,0,0,1,0,0,1,1,0
1,On Time,0,1,6,5,1791,8955,0,0,0,0,1,0,1,0,1
0,Delayed,1,1,6,5,1298,6490,0,0,0,0,0,0,1,1,0
0,Delayed,1,2,6,8,1930,15440,0,1,0,0,0,0,1,0,1
1,On Time,0,1,4,5,1581,7905,0,0,1,0,0,0,1,1,0
0,Delayed,1,3,7,10,1629,16290,0,0,0,0,1,0,1,0,1
0,Delayed,1,5,5,1,1962,1962,0,0,0,1,0,0,1,1,0
0,Delayed,1,1,7,5,1238,6190,0,0,0,0,1,0,1,0,1
1,On Time,0,4,4,7,1261,8827,0,0,0,0,0,0,1,1,0
0,Delayed,1,5,5,7,1137,7959,0,1,0,0,0,0,1,1,0
0,Delayed,1,3,6,9,1401,12609,0,0,1,0,0,0,1,1,0
0,Delayed,1,3,6,5,1092,5460,0,0,0,0,1,0,1,0,1
0,Delayed,1,1,7,10,1869,18690,0,0,0,1,0,0,1,1,0
0,Delayed,1,4,4,5,1117,5585,0,0,0,0,1,0,1,0,1
1,On Time,0,4,5,6,1829,10974,0,0,0,0,0,0,1,1,0
0,Delayed,1,3,6,4,1169,4676,0,1,0,0,0,0,1,0,1
1,On Time,0,4,5,6,1850,11100,0,0,1,0,0,0,1,1,0
0,Delayed,1,3,7,5,1244,6220,0,0,0,0,1,0,1,0,1
1,On Time,0,2,6,2,1149,2298,0,0,0,1,0,0,1,0,1
0,Delayed,1,2,5,9,1097,9873,0,0,0,0,1,0,1,1,0
0,Delayed,1,1,2,3,1038,3114,0,0,0,0,0,0,1,0,1
0,Delayed,1,5,7,9,1904,17136,0,1,0,0,0,0,1,1,0
1,On Time,0,5,7,4,1139,4556,0,0,1,0,0,0,1,0,1
1,On Time,0,5,4,10,1683,16830,0,0,0,0,1,0,1,0,1
0,Delayed,1,5,6,3,1716,5148,0,0,0,1,0,1,0,1,0
0,Delayed,1,2,5,8,1367,10936,0,0,0,0,1,1,0,0,1
0,Delayed,1,1,4,9,1817,16353,0,0,0,0,0,1,0,1,0
0,Delayed,1,2,4,8,1246,9968,0,1,0,0,0,1,0,1,0
1,On Time,0,5,7,9,1660,14940,0,0,1,0,0,1,0,1,0
1,On Time,0,5,6,8,1028,8224,0,0,0,0,1,1,0,1,0
1,On Time,0,3,6,2,1364,2728,0,0,0,1,0,1,0,1,0
0,Delayed,1,3,4,2,1442,2884,0,0,0,0,1,1,0,1,0
0,Delayed,1,1,3,10,1737,17370,0,0,0,0,0,1,0,1,0
0,Delayed,1,4,6,9,1791,16119,0,1,0,0,0,1,0,0,1
1,On Time,0,2,6,5,1051,5255,0,0,1,0,0,1,0,1,0
1,On Time,0,5,5,9,1691,15219,0,0,0,0,1,1,0,1,0
1,On Time,0,4,6,10,1974,19740,0,0,0,1,0,1,0,1,0
0,Delayed,1,4,5,1,1320,1320,0,0,0,0,1,1,0,0,1
0,Delayed,1,2,5,5,1097,5485,0,0,0,0,0,1,0,0,1
0,Delayed,1,1,4,3,1913,5739,0,1,0,0,0,1,0,0,1
0,Delayed,1,4,5,8,1803,14424,0,0,1,0,0,1,0,1,0
0,Delayed,1,2,5,3,1824,5472,0,0,0,0,1,1,0,1,0
0,Delayed,1,1,7,5,1402,7010,0,0,0,1,0,1,0,0,1
1,On Time,0,2,4,6,1827,10962,0,0,0,0,1,1,0,1,0
1,On Time,0,5,6,8,1347,10776,0,0,0,0,0,1,0,1,0
1,On Time,0,5,5,2,1436,2872,0,1,0,0,0,1,0,0,1
1,On Time,0,2,4,10,1650,16500,0,0,1,0,0,0,0,1,0
0,Delayed,1,2,5,10,1160,11600,0,0,0,0,1,0,0,0,1
0,Delayed,1,4,7,10,1033,10330,0,0,0,1,0,0,0,1,0
0,Delayed,1,3,5,9,1924,17316,0,0,0,0,1,0,0,0,0
1,On Time,0,4,4,7,1562,10934,0,0,0,0,0,0,0,0,1
0,Delayed,1,3,5,4,1123,4492,0,1,0,0,0,0,0,0,1
0,Delayed,1,1,5,3,1379,4137,0,0,1,0,0,0,0,0,1
1,On Time,0,2,4,5,1747,8735,0,0,0,0,1,0,0,1,0
1,On Time,0,4,6,7,1220,8540,0,0,0,1,0,0,0,0,1
1,On Time,0,4,4,5,1178,5890,0,0,0,0,1,0,0,1,0
0,Delayed,1,1,5,4,1353,5412,0,0,0,0,0,0,0,1,0
1,On Time,0,5,5,10,1071,10710,0,1,0,0,0,0,0,0,0
1,On Time,0,1,6,4,1263,5052,0,0,1,0,0,0,0,1,0
0,Delayed,1,3,6,6,1934,11604,0,0,0,0,1,0,0,1,0
0,Delayed,1,5,3,6,5038,30228,0,0,0,1,0,0,0,1,0
0,Delayed,1,2,5,1,4351,4351,0,0,0,0,1,0,0,0,1
1,On Time,0,2,5,10,4233,42330,0,0,0,0,0,0,0,0,1
0,Delayed,1,1,5,1,4112,4112,0,1,0,0,0,0,0,1,0
0,Delayed,1,1,4,3,5295,15885,0,0,1,0,0,0,0,1,0
0,Delayed,1,4,3,10,4667,46670,0,0,0,0,1,0,0,0,1
0,Delayed,1,4,4,7,5938,41566,0,0,0,1,0,0,0,0,1
1,On Time,0,4,4,8,4066,32528,0,0,0,0,1,0,0,0,1
0,Delayed,1,3,3,8,4246,33968,0,0,0,0,0,0,1,1,0
0,Delayed,1,3,5,7,5545,38815,0,1,0,0,0,0,1,1,0
0,Delayed,1,1,4,6,5273,31638,0,0,1,0,0,0,1,1,0
0,Delayed,1,1,5,10,4641,46410,0,0,0,0,1,0,1,0,1
1,On Time,0,1,3,10,5696,56960,0,0,0,1,0,0,1,0,1
0,Delayed,1,1,3,6,4966,29796,0,0,0,0,1,0,1,0,1
0,Delayed,1,3,3,2,4926,9852,0,0,0,0,0,0,1,1,0
1,On Time,0,4,4,9,4425,39825,0,1,0,0,0,0,1,0,1
1,On Time,0,4,6,4,4549,18196,0,0,1,0,0,0,1,1,0
1,On Time,0,3,4,10,4885,48850,0,0,0,0,1,0,1,0,0
0,Delayed,1,5,3,3,4883,14649,0,0,0,1,0,0,1,0,0
0,Delayed,1,1,5,4,5033,20132,0,0,0,0,1,0,1,1,0
1,On Time,0,3,3,8,5084,40672,0,0,0,0,0,0,1,1,0
0,Delayed,1,2,3,9,4301,38709,0,1,0,0,0,0,1,0,1
0,Delayed,1,5,3,6,4072,24432,0,0,1,0,0,0,1,0,1
1,On Time,0,5,3,3,5553,16659,0,0,0,0,1,0,1,0,1
1,On Time,0,5,3,9,4577,41193,0,0,0,1,0,0,1,0,1
1,On Time,0,2,4,2,4750,9500,0,0,0,0,1,0,1,1,0
0,Delayed,1,3,3,4,5548,22192,0,0,0,0,0,0,1,0,1
1,On Time,0,4,3,9,5908,53172,0,1,0,0,0,0,1,0,1
0,Delayed,1,1,4,9,4443,39987,0,0,1,0,0,0,1,0,1
0,Delayed,1,5,3,8,5848,46784,0,0,0,0,1,0,1,0,1
0,Delayed,1,2,5,2,4542,9084,0,0,0,1,0,0,1,0,1
1,On Time,0,5,4,10,4126,41260,0,0,0,0,1,0,1,0,1
1,On Time,0,5,4,1,5585,5585,0,0,0,0,0,0,1,0,1
0,Delayed,1,3,4,9,5602,50418,0,1,0,0,0,0,1,1,0
0,Delayed,1,3,3,5,4388,21940,0,0,1,0,0,0,1,1,0
1,On Time,0,3,4,7,4887,34209,0,0,0,0,1,0,1,0,1
0,Delayed,1,4,5,3,4559,13677,0,0,0,1,0,0,1,0,1
1,On Time,0,2,2,9,4184,37656,0,0,0,0,1,0,1,0,0
0,Delayed,1,2,4,4,4613,18452,0,0,0,0,0,0,1,0,1
0,Delayed,1,2,4,4,5859,23436,0,1,0,0,0,0,1,0,1
0,Delayed,1,4,3,2,5584,11168,0,0,1,0,0,0,1,1,0
1,On Time,0,2,5,4,4180,16720,0,0,0,0,1,0,1,0,1
1,On Time,0,4,4,9,5350,48150,0,0,0,1,0,0,1,0,1
0,Delayed,1,3,5,7,4946,34622,0,0,0,0,1,0,1,1,0
0,Delayed,1,1,4,10,5832,58320,0,0,0,0,0,0,1,0,1
0,Delayed,1,4,3,4,4269,17076,0,1,0,0,0,0,1,0,1
1,On Time,0,5,3,3,5497,16491,0,0,1,0,0,0,1,1,0
0,Delayed,1,2,5,6,4661,27966,0,0,0,0,1,0,1,1,0
1,On Time,0,1,4,3,5178,15534,0,0,0,1,0,0,1,1,0
1,On Time,0,5,4,10,4752,47520,0,0,0,0,1,0,1,1,0
0,Delayed,1,5,4,3,5767,17301,0,0,0,0,0,0,1,1,0
1,On Time,0,3,3,7,5868,41076,0,1,0,0,0,0,1,1,0
1,On Time,0,4,3,10,5291,52910,0,0,1,0,0,0,1,0,1
0,Delayed,1,1,3,6,5697,34182,0,0,0,0,1,0,1,1,0
0,Delayed,1,4,4,8,5493,43944,0,0,0,1,0,0,1,0,1
1,On Time,0,1,4,8,4890,39120,0,0,0,0,1,0,1,0,1
1,On Time,0,3,3,2,4921,9842,0,0,0,0,0,0,1,0,0
0,Delayed,1,2,2,6,4196,25176,0,1,0,0,0,0,1,0,1
0,Delayed,1,1,5,10,4750,47500,0,0,1,0,0,0,1,1,0
0,Delayed,1,3,5,8,5003,40024,0,0,0,0,1,0,1,0,1
0,Delayed,1,1,3,6,5162,30972,0,0,0,1,0,0,1,0,1
1,On Time,0,3,3,6,5284,31704,0,0,0,0,1,0,1,1,0
0,Delayed,1,5,3,5,4494,22470,0,0,0,0,0,0,1,1,0
0,Delayed,1,5,3,1,5073,5073,0,1,0,0,0,0,1,1,0
1,On Time,0,2,4,5,4880,24400,0,0,1,0,0,0,1,0,1
1,On Time,0,1,4,3,5318,15954,0,0,0,0,1,0,1,0,1
1,On Time,0,4,5,1,5008,5008,0,0,0,1,0,0,1,1,0
0,Delayed,1,1,3,6,4010,24060,0,0,0,0,1,0,1,1,0
1,On Time,0,2,4,3,5807,17421,0,0,0,0,0,0,1,1,0
1,On Time,0,1,2,10,4671,46710,0,1,0,0,0,0,1,1,0
0,Delayed,1,4,2,8,4620,36960,0,0,1,0,0,0,1,0,1
0,Delayed,1,3,3,3,4316,12948,0,0,0,0,1,0,1,1,0
0,Delayed,1,1,3,8,5352,42816,0,0,0,1,0,0,1,0,1
1,On Time,0,2,2,5,4151,20755,0,0,0,0,1,0,1,1,0
0,Delayed,1,2,3,10,5720,57200,0,0,0,0,0,0,1,0,1
0,Delayed,1,3,3,7,4968,34776,0,1,0,0,0,0,1,0,1
0,Delayed,1,2,3,10,4117,41170,0,0,1,0,0,0,1,0,1
0,Delayed,1,4,5,7,5292,37044,0,0,0,0,1,0,1,0,1
0,Delayed,1,1,5,8,5219,41752,0,0,0,1,0,0,1,0,1
0,Delayed,1,4,3,10,4839,48390,0,0,0,0,1,0,1,1,0
0,Delayed,1,1,3,3,4026,12078,0,0,0,0,0,0,1,1,0
0,Delayed,1,5,3,7,4966,34762,0,1,0,0,0,0,1,0,1
0,Delayed,1,3,3,8,4556,36448,0,0,1,0,0,0,1,1,0
0,Delayed,1,3,3,9,5279,47511,0,0,0,0,1,0,1,1,0
1,On Time,0,2,3,6,4488,26928,0,0,0,1,0,0,1,1,0
1,On Time,0,2,3,7,4750,33250,0,0,0,0,1,0,1,0,0
0,Delayed,1,1,4,5,4688,23440,0,0,0,0,0,0,1,1,0
0,Delayed,1,3,5,3,5078,15234,0,1,0,0,0,0,1,1,0
0,Delayed,1,5,6,7,4119,28833,0,0,1,0,0,0,1,0,1
0,Delayed,1,1,3,3,5979,17937,0,0,0,0,1,0,1,1,0
0,Delayed,1,1,6,10,5108,51080,0,0,0,1,0,0,1,1,0
0,Delayed,1,1,3,4,4785,19140,0,0,0,0,1,0,1,1,0
1,On Time,0,2,3,2,5033,10066,0,0,0,0,0,0,1,1,0
0,Delayed,1,3,3,8,4549,36392,0,1,0,0,0,0,1,0,1
0,Delayed,1,1,3,2,5815,11630,0,0,1,0,0,0,1,0,1
1,On Time,0,5,4,5,4039,20195,0,0,0,0,1,0,1,1,0
0,Delayed,1,5,3,2,4640,9280,0,0,0,1,0,0,1,0,1
1,On Time,0,3,4,5,5331,26655,0,0,0,0,1,0,1,0,1
1,On Time,0,2,3,2,4239,8478,0,0,0,0,0,0,1,0,1
0,Delayed,1,1,4,2,4282,8564,0,1,0,0,0,0,1,1,0
0,Delayed,1,4,4,2,4760,9520,0,0,1,0,0,0,1,0,1
1,On Time,0,5,4,10,5068,50680,0,0,0,0,1,1,0,1,0
0,Delayed,1,4,4,2,5140,10280,0,0,0,1,0,1,0,0,1
0,Delayed,1,4,4,8,4248,33984,0,0,0,0,1,1,0,1,0
1,On Time,0,1,4,2,4581,9162,0,0,0,0,0,1,0,0,1
1,On Time,0,4,5,5,5593,27965,0,1,0,0,0,1,0,1,0
1,On Time,0,2,4,10,4309,43090,0,0,1,0,0,1,0,1,0
1,On Time,0,2,3,9,5744,51696,0,0,0,0,1,1,0,0,1
0,Delayed,1,4,4,5,4356,21780,0,0,0,1,0,1,0,0,1
1,On Time,0,1,4,8,4107,32856,0,0,0,0,1,1,0,1,0
0,Delayed,1,1,3,4,4034,16136,0,0,0,0,0,1,0,1,0
0,Delayed,1,4,4,9,4757,42813,0,1,0,0,0,1,0,1,0
1,On Time,0,2,6,7,5333,37331,0,0,1,0,0,1,0,0,1
1,On Time,0,5,5,6,5547,33282,0,0,0,0,1,1,0,0,0
0,Delayed,1,4,3,3,4030,12090,0,0,0,1,0,1,0,0,1
1,On Time,0,1,3,10,5064,50640,0,0,0,0,1,1,0,1,0
1,On Time,0,1,3,8,5341,42728,0,0,0,0,0,1,0,0,1
1,On Time,0,5,4,1,5096,5096,0,1,0,0,0,1,0,0,0
0,Delayed,1,2,6,7,4589,32123,0,0,1,0,0,1,0,0,1
0,Delayed,1,4,4,5,5624,28120,0,0,0,0,1,1,0,0,1
1,On Time,0,5,5,9,4649,41841,0,0,0,1,0,1,0,0,1
0,Delayed,1,2,3,3,4409,13227,0,0,0,0,1,1,0,1,0
1,On Time,0,5,6,3,5709,17127,0,0,0,0,0,1,0,1,0
0,Delayed,1,4,2,9,5812,52308,0,1,0,0,0,0,0,0,1
0,Delayed,1,5,4,9,5040,45360,0,0,1,0,0,0,0,1,0
1,On Time,0,1,5,4,5113,20452,0,0,0,0,1,0,0,0,1
0,Delayed,1,1,2,2,4747,9494,0,0,0,1,0,0,0,1,0
1,On Time,0,4,3,1,5533,5533,0,0,0,0,1,0,0,1,0
0,Delayed,1,4,4,5,5095,25475,0,0,0,0,0,0,0,0,1
1,On Time,0,1,4,5,5049,25245,0,1,0,0,0,0,0,1,0
0,Delayed,1,3,4,10,5614,56140,0,0,1,0,0,0,0,0,1
1,On Time,0,4,5,3,4157,12471,0,0,0,0,1,0,0,1,0
0,Delayed,1,5,4,8,4573,36584,0,0,0,1,0,0,0,0,0
0,Delayed,1,5,4,7,5509,38563,0,0,0,0,1,0,0,1,0
1,On Time,0,3,4,7,4834,33838,0,0,0,0,0,0,0,1,0
0,Delayed,1,5,3,7,4910,34370,0,1,0,0,0,0,0,1,0
1,On Time,0,1,6,1,4581,4581,0,0,1,0,0,0,0,1,0
0,Delayed,1,1,4,2,4499,8998,0,0,0,0,1,0,0,1,0
0,Delayed,1,4,4,5,4613,23065,0,0,0,1,0,0,0,0,1
1,On Time,0,1,3,10,4707,47070,0,0,0,0,1,0,0,1,0
1,On Time,0,4,3,9,5718,51462,0,0,0,0,0,0,0,0,1
1,On Time,0,3,5,7,4531,31717,0,1,0,0,0,0,0,0,1
1,On Time,0,2,4,1,4064,4064,0,0,1,0,0,0,0,0,1
0,Delayed,1,2,5,9,5609,50481,0,0,0,0,1,0,0,0,1
0,Delayed,1,1,3,9,5136,46224,0,0,0,1,0,0,0,0,1
0,Delayed,1,1,4,8,4926,39408,0,0,0,0,1,0,1,1,0
0,Delayed,1,3,5,6,4244,25464,0,0,0,0,0,0,1,0,0
1,On Time,0,3,4,8,5069,40552,0,1,0,0,0,0,1,0,1
0,Delayed,1,3,3,2,4350,8700,0,0,1,0,0,0,1,1,0
0,Delayed,1,3,5,6,5357,32142,0,0,0,0,1,0,1,1,0
1,On Time,0,3,5,4,4446,17784,0,0,0,1,0,0,1,0,1
0,Delayed,1,4,4,5,5399,26995,0,0,0,0,1,0,1,1,0
1,On Time,0,1,5,9,4839,43551,0,0,0,0,0,0,1,0,1
1,On Time,0,2,3,3,4172,12516,0,1,0,0,0,0,1,1,0
0,Delayed,1,1,4,1,5666,5666,0,0,1,0,0,0,1,1,0
1,On Time,0,4,4,2,4241,8482,0,0,0,0,1,0,1,0,1
0,Delayed,1,3,5,10,5976,59760,0,0,0,1,0,0,1,0,1
1,On Time,0,5,6,6,5529,33174,0,0,0,0,1,0,1,0,1
0,Delayed,1,4,2,6,5579,33474,0,0,0,0,0,0,1,1,0
0,Delayed,1,2,3,8,5907,47256,0,1,0,0,0,0,1,0,1
1,On Time,0,2,5,9,4784,43056,0,0,1,0,0,0,1,0,0
1,On Time,0,3,6,3,1752,5256,0,0,0,0,1,0,1,1,0
1,On Time,0,3,6,1,1847,1847,0,0,0,1,0,0,1,0,1
0,Delayed,1,4,7,1,1150,1150,0,0,0,0,1,0,1,1,0
0,Delayed,1,2,4,5,1900,9500,0,0,0,0,0,0,1,0,1
1,On Time,0,5,5,3,1933,5799,0,1,0,0,0,0,1,1,0
1,On Time,0,1,6,10,1177,11770,0,0,1,0,0,0,1,0,1
0,Delayed,1,5,5,3,1351,4053,0,0,0,0,1,0,1,1,0
1,On Time,0,1,7,10,1148,11480,0,0,0,1,0,0,1,0,1
1,On Time,0,4,6,8,1779,14232,0,0,0,0,1,0,1,0,1
0,Delayed,1,1,5,9,1723,15507,0,0,0,0,0,0,1,1,0
0,Delayed,1,4,2,9,1368,12312,0,1,0,0,0,0,1,0,1
1,On Time,0,3,7,3,1037,3111,0,0,1,0,0,0,1,1,0
0,Delayed,1,3,7,4,1628,6512,0,0,0,0,1,0,1,0,1
1,On Time,0,4,4,2,1329,2658,0,0,0,1,0,0,1,0,1
1,On Time,0,5,6,2,1832,3664,0,0,0,0,1,0,1,1,0
0,Delayed,1,4,4,6,4703,28218,0,0,0,0,0,0,1,1,0
1,On Time,0,4,5,7,4435,31045,0,1,0,0,0,0,1,0,0
0,Delayed,1,3,4,8,4991,39928,0,0,1,0,0,0,1,0,1
1,On Time,0,2,3,6,5702,34212,0,0,0,0,1,0,1,1,0
0,Delayed,1,2,5,1,5242,5242,0,0,0,1,0,0,1,1,0
0,Delayed,1,3,5,6,5226,31356,0,0,0,0,1,0,1,0,1
0,Delayed,1,1,4,6,5818,34908,0,0,0,0,0,0,1,1,0
0,Delayed,1,4,5,9,4605,41445,0,1,0,0,0,0,1,0,1
0,Delayed,1,5,3,10,4829,48290,0,0,1,0,0,0,1,1,0
0,Delayed,1,1,4,2,5022,10044,0,0,0,0,1,0,1,1,0
0,Delayed,1,3,4,5,4031,20155,0,0,0,1,0,0,1,0,1
1,On Time,0,2,5,2,4045,8090,0,0,0,0,1,0,1,0,1
0,Delayed,1,1,6,4,4211,16844,0,0,0,0,0,0,1,0,1
1,On Time,0,4,2,5,4010,20050,0,1,0,0,0,0,1,1,0
0,Delayed,1,2,3,9,4881,43929,0,0,1,0,0,0,1,0,1
0,Delayed,1,5,5,2,5890,11780,0,0,0,0,1,0,1,0,0
1,On Time,0,3,6,5,1215,6075,0,0,0,1,0,0,1,1,0
1,On Time,0,3,6,4,1121,4484,0,0,0,0,1,0,1,0,1
0,Delayed,1,2,7,1,1339,1339,0,0,0,0,0,0,1,1,0
0,Delayed,1,3,4,5,1329,6645,0,1,0,0,0,0,1,0,1
0,Delayed,1,4,5,1,1682,1682,0,0,1,0,0,0,1,1,0
1,On Time,0,5,6,3,1773,5319,0,0,0,0,1,0,1,0,1
0,Delayed,1,1,5,9,1192,10728,0,0,0,1,0,0,1,1,0
1,On Time,0,2,7,3,1070,3210,0,0,0,0,1,0,1,0,1
1,On Time,0,4,6,1,1372,1372,0,0,0,0,0,0,1,0,1
0,Delayed,1,2,5,2,1680,3360,0,1,0,0,0,0,1,1,0
0,Delayed,1,5,2,5,1043,5215,0,0,1,0,0,0,1,0,1
1,On Time,0,5,7,10,1074,10740,0,0,0,0,1,0,1,1,0
0,Delayed,1,5,7,2,1396,2792,0,0,0,1,0,0,1,0,1
0,Delayed,1,5,4,6,1434,8604,0,0,0,0,1,0,1,0,1
0,Delayed,1,4,6,1,1621,1621,0,0,0,0,0,0,1,1,0
1,On Time,0,5,6,3,1710,5130,0,1,0,0,0,0,1,1,0
0,Delayed,1,2,4,1,1920,1920,0,0,1,0,0,0,1,0,1
0,Delayed,1,5,6,7,1521,10647,0,0,0,0,1,0,1,1,0
0,Delayed,1,4,6,7,1969,13783,0,0,0,1,0,0,1,1,0
0,Delayed,1,3,5,1,1505,1505,0,0,0,0,1,0,1,1,0
0,Delayed,1,5,6,2,1462,2924,0,0,0,0,0,0,1,0,1
1,On Time,0,2,7,1,1700,1700,0,1,0,0,0,0,1,1,0
1,On Time,0,2,6,5,1771,8855,0,0,1,0,0,0,1,1,0
0,Delayed,1,1,5,3,1062,3186,0,0,0,0,1,0,1,1,0
1,On Time,0,5,6,3,1009,3027,0,0,0,1,0,0,1,1,0
1,On Time,0,2,5,4,1013,4052,0,0,0,0,1,0,1,0,1
0,Delayed,1,3,7,4,1373,5492,0,0,0,0,0,0,1,0,1
0,Delayed,1,3,4,9,1856,16704,0,1,0,0,0,0,1,1,0
1,On Time,0,5,6,4,1887,7548,0,0,1,0,0,0,1,0,1
0,Delayed,1,1,4,3,1134,3402,0,0,0,0,1,0,1,1,0
0,Delayed,1,1,6,9,1080,9720,0,0,0,1,0,0,1,1,0
